2.719160782650466235e+00,2.129033903434355945e+00,0.000000000000000000e+00
4.249636485675897468e+00,9.909466055727375045e-01,0.000000000000000000e+00
5.353373982571770995e+00,8.453941387405073948e-01,0.000000000000000000e+00
3.814531758486412016e+00,1.211011348585768976e+00,0.000000000000000000e+00
4.770031246593283036e+00,1.270683100381954977e+00,0.000000000000000000e+00
5.841439812780311769e+00,2.066499549270806479e+00,0.000000000000000000e+00
3.567045039743093060e+00,8.172522260432040220e-01,0.000000000000000000e+00
5.765527914637832652e+00,2.041415840843651353e+00,0.000000000000000000e+00
3.349029041539257179e+00,4.318711423539236538e-01,0.000000000000000000e+00
5.395922171192648165e+00,2.081584650017906046e+00,0.000000000000000000e+00
4.078079305431405288e+00,2.759048482409877323e+00,0.000000000000000000e+00
4.439221894093934750e+00,1.344662382357016517e+00,0.000000000000000000e+00
4.032987171491563494e+00,2.260090114184965415e+00,0.000000000000000000e+00
4.195164603672008496e+00,2.978119512797963164e+00,0.000000000000000000e+00
4.813786601497927364e+00,1.169237211202957205e+00,0.000000000000000000e+00
3.812087625054561002e+00,2.830934034345653494e+00,0.000000000000000000e+00
5.585206859760627474e+00,1.380165989555394601e+00,0.000000000000000000e+00
5.709895844766064599e+00,1.870837621637458481e+00,0.000000000000000000e+00
5.664414499261486213e+00,2.631770996711985777e+00,0.000000000000000000e+00
3.698719882012007965e+00,1.857142761639119399e+00,0.000000000000000000e+00
1.843328204252101976e+00,2.527576309783113651e+00,1.000000000000000000e+00
1.835764208622995941e+00,1.406534619441128120e+00,1.000000000000000000e+00
1.568771976346699848e+00,2.894191652556069805e+00,1.000000000000000000e+00
1.553853447062306881e+00,2.718217918682127809e+00,1.000000000000000000e+00
9.188712443422557552e-01,1.607541639677444900e+00,1.000000000000000000e+00
9.025293265673240972e-01,1.638064753482491920e+00,1.000000000000000000e+00
2.943222184142422648e+00,2.091911381740917175e+00,1.000000000000000000e+00
1.192270243436708732e+00,2.196798748596529460e+00,1.000000000000000000e+00
2.229033977919032683e-01,1.638599379413070878e+00,1.000000000000000000e+00
2.888770949852533132e+00,2.002549422287655645e+00,1.000000000000000000e+00
8.897109241309071326e-01,1.851531932883840437e+00,1.000000000000000000e+00
1.485375847971437402e+00,2.636202064623302199e+00,1.000000000000000000e+00
2.550558187200175464e+00,4.556644895895469727e-01,1.000000000000000000e+00
1.167252701288479910e+00,7.675484684009168390e-01,1.000000000000000000e+00
6.114008922810866276e-01,1.565005026748535144e+00,1.000000000000000000e+00
2.458185771732617653e+00,4.668289044704043711e-01,1.000000000000000000e+00
1.085532068383018078e+00,1.189914504124355066e+00,1.000000000000000000e+00
2.858337070452980910e+00,4.504514253466370688e-01,1.000000000000000000e+00
2.869526381203642007e-01,1.514607680615119634e+00,1.000000000000000000e+00
1.643753502142469847e+00,1.309798888862958144e+00,1.000000000000000000e+00
1.667785748354686959e+00,2.546438691000462162e-01,1.000000000000000000e+00
7.377566860432147600e-01,7.092302994306436403e-01,1.000000000000000000e+00
1.441616648647733534e+00,7.402447381284086303e-01,1.000000000000000000e+00
1.030853856400440360e+00,2.360401841542777213e+00,1.000000000000000000e+00
1.769464911988236633e+00,1.273213688841323687e+00,1.000000000000000000e+00
2.758279336753887812e+00,3.306809359096518630e+00,1.000000000000000000e+00
3.607996719806196850e+00,3.082832812369636688e+00,1.000000000000000000e+00
5.652281684190719524e+00,2.576577310364160045e+00,1.000000000000000000e+00
4.185565181175626925e+00,5.841725925626602312e+00,1.000000000000000000e+00
4.283241931066792851e+00,2.732107697454894790e+00,1.000000000000000000e+00
4.943168529319910576e+00,2.810051324887114621e+00,1.000000000000000000e+00
3.785859507632458154e+00,5.873968762951356837e+00,1.000000000000000000e+00
5.123356291846551613e+00,3.306265503145976226e+00,1.000000000000000000e+00
4.548283720072184622e+00,5.059842121619167798e+00,1.000000000000000000e+00
3.668804647252548179e+00,2.895308524261827721e+00,1.000000000000000000e+00
2.828504574253745574e+00,5.083184936649163710e+00,1.000000000000000000e+00
2.513425572425258991e+00,3.427438039492705091e+00,1.000000000000000000e+00
3.745595239437680579e+00,4.435190705665059241e+00,1.000000000000000000e+00
5.749725669313783705e+00,4.045418578518255259e+00,1.000000000000000000e+00
5.707684915880801846e+00,3.306662989404597131e+00,1.000000000000000000e+00
5.400309322103631793e+00,2.788131244592269020e+00,1.000000000000000000e+00
4.914197443453995007e+00,4.732425910028609906e+00,1.000000000000000000e+00
3.462369853937400599e+00,3.844410602967542889e+00,1.000000000000000000e+00
4.354459747254871615e+00,3.501372519906242431e+00,1.000000000000000000e+00
3.796615080422294231e+00,3.852353295711086645e+00,1.000000000000000000e+00
5.715991324484804181e+00,5.683903749821457296e+00,1.000000000000000000e+00
2.657787546287763369e+00,4.676448539423809336e+00,1.000000000000000000e+00
2.842577896993069064e+00,5.713678220364108995e+00,1.000000000000000000e+00
4.878452119121826414e+00,5.162132877402661357e+00,1.000000000000000000e+00
3.764926642611481800e+00,4.827855836622867436e+00,1.000000000000000000e+00
